Date,Open,High,Low,Close,Volume,Ticker
3/03/2017,83.400002,83.540001,82.849998,83.199997,1754994,CBA
6/03/2017,83.75,83.800003,82.900002,83.5,1419448,CBA
7/03/2017,83.400002,83.720001,83.040001,83.540001,2161261,CBA
8/03/2017,83.5,83.669998,83.029999,83.230003,2020119,CBA
9/03/2017,83.230003,83.860001,83.050003,83.529999,1824392,CBA
10/03/2017,83.900002,84.5,83.769997,84.5,3148541,CBA
13/03/2017,84.5,84.5,84.019997,84.300003,1510473,CBA
14/03/2017,84.300003,84.489998,84.019997,84.489998,2388381,CBA
15/03/2017,84.389999,84.879997,84.07,84.82,2187578,CBA
16/03/2017,84.989998,85.199997,84.050003,84.540001,5042921,CBA
17/03/2017,84.699997,84.989998,84.339996,84.769997,2872248,CBA
20/03/2017,84.400002,84.629997,84.029999,84.43,1200277,CBA
21/03/2017,84.389999,84.419998,83.889999,84.419998,1817155,CBA
22/03/2017,83.260002,83.400002,82.480003,82.709999,3185116,CBA
23/03/2017,82.599998,82.949997,82.309998,82.949997,2794213,CBA
24/03/2017,83,83.889999,82.68,83.379997,2079658,CBA
27/03/2017,82.739998,83.599998,82.5,83.400002,2770782,CBA
28/03/2017,83.75,85.260002,83.724998,85.260002,4359013,CBA
29/03/2017,85.400002,86.279999,85.349998,86.139999,3605758,CBA
30/03/2017,86.129997,86.599998,85.599998,86.519997,2691755,CBA
31/03/2017,86.160004,86.650002,85.910004,85.910004,5692472,CBA
3/04/2017,85.43,86.440002,85.260002,86.389999,1753298,CBA
4/04/2017,86.120003,86.260002,85.580002,85.93,1752542,CBA
5/04/2017,86.489998,86.519997,85.349998,85.989998,3171203,CBA
6/04/2017,85.5,85.620003,84.449997,84.790001,2770424,CBA
7/04/2017,85.199997,85.519997,84.089996,84.769997,2630263,CBA
10/04/2017,85.209999,85.5,84.970001,85.489998,2156492,CBA
11/04/2017,85.580002,86.339996,85.269997,86.099998,2693938,CBA
12/04/2017,86.370003,86.68,85.980003,86.68,2830371,CBA
13/04/2017,86.279999,86.5,86,86.25,1787101,CBA
18/04/2017,86.349998,86.540001,85.214996,85.510002,2575349,CBA
19/04/2017,84.959999,85.25,84.5,84.620003,4178388,CBA
20/04/2017,84.93,85.309998,84.760002,85.129997,2038116,CBA
21/04/2017,85.489998,86,85.470001,85.639999,1959863,CBA
24/04/2017,85.980003,86.459999,85.75,86.230003,2042180,CBA
26/04/2017,86.699997,87.389999,86.669998,87.110001,3687917,CBA
27/04/2017,87.099998,87.68,87.019997,87.660004,3015091,CBA
28/04/2017,87.660004,87.739998,86.550003,87.400002,5588829,CBA
1/05/2017,87.089996,87.690002,86.779999,87.459999,2857545,CBA
2/05/2017,87.199997,87.209999,86.235001,86.830002,3788195,CBA
3/05/2017,86.519997,86.940002,85.199997,85.349998,3504467,CBA
4/05/2017,85.800003,85.800003,84.32,84.629997,3812058,CBA
5/05/2017,85,85.480003,83.949997,84.400002,3176468,CBA
8/05/2017,85.32,85.440002,84.510002,85.300003,3038821,CBA
9/05/2017,84,84.279999,81.919998,82.019997,6053564,CBA
10/05/2017,79.889999,82.584999,79.550003,81.730003,5545634,CBA
11/05/2017,82.209999,82.970001,81.915001,82.07,3514061,CBA
12/05/2017,81.769997,82.269997,80.900002,81.669998,2360590,CBA
15/05/2017,81.559998,82.400002,81.040001,82.239998,2715933,CBA
16/05/2017,82.620003,82.900002,82.290001,82.610001,2487053,CBA
17/05/2017,82.220001,82.290001,80.849998,80.970001,2517183,CBA
18/05/2017,80,80.93,79.93,80.809998,3755954,CBA
19/05/2017,80.800003,81.190002,80.050003,80.230003,2778823,CBA
22/05/2017,80.900002,81.470001,80.800003,81.269997,2390744,CBA
23/05/2017,81.290001,81.839996,80.800003,80.940002,1957715,CBA
24/05/2017,81.379997,81.449997,80.769997,81,2510225,CBA
25/05/2017,80.910004,81.300003,80.059998,81.260002,2409723,CBA
26/05/2017,81.300003,81.300003,80.139999,80.139999,5605604,CBA
29/05/2017,80.290001,80.290001,78.889999,78.889999,3602822,CBA
